Sample_Name,buffer_test,reads_G4,reads_G6,Acanthocephala_G4,Ancylostoma_G4,Ascaridida_G4,Blastocystis_G4,Cryptosporidium_G4,Cyclophyllidea_G4,Echinostoma_paraensei_G4,Eimeria_G4,Eimeriorina_G4,Entamoeba_G4,Eucestoda_G4,Haemonchus_contortus_G4,Hepatozoon_G4,Hexamastix_G4,Hymenolepis_diminuta_G4,Hymenolepis_microstoma_G4,Hypotrichomonadidae_G4,Hypotrichomonas_G4,Microsporidia_G4,Moniliformis_moniliformis_G4,Neobalantidium_coli_G4,Nippostrongylus_brasiliensis_G4,Ostertagia_G4,Pentatrichomonas_hominis_G4,Rhabditida_G4,Simplicimonas_G4,Simplicimonas_similis_G4,Spirocerca_lupi_G4,Spirurida_G4,Streptopharagus_G4,Syphacia_G4,Tetratrichomonas_G4,Trichomitus_G4,Trichomitus_batrachorum_G4,Trichomonadea_G4,Trichuris_trichiura_G4,Tritrichomonas_G4,Ancylostoma_G6,Apicomplexa_G6,Ascaridida_G6,Blastocystis_G6,Cryptosporidium_G6,Cyclophyllidea_G6,Eimeria_G6,Entamoeba_G6,Hepatozoon_G6,Hymenolepis_diminuta_G6,Hymenolepis_microstoma_G6,Neobalantidium_coli_G6,Nippostrongylus_brasiliensis_G6,Rhabditida_G6,Sarcocystis_G6,Spirocerca_G6,Spirurida_G6,Strongyloides_G6,Strongyloides_ratti_G6,Syphacia_obvelata_G6
TMR-2136,,4734,6761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09939,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2137,,3497,2366,0,0,0,0,0,0,0,0.03174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2142,,6442,6223,0,0,0,0,0,0,0,0.05029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62478,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2143,,18578,2624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01486,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2144,,19,4811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80898,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2145,,1008,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77959,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2146,,2925,4397,0,0,0,0,0,0,0,0.20752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86423,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2147,,3941,1562,0,0,0,0,0,0,0,0.08653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06594,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2148,,5244,1459,0,0,0,0,0,0,0,0.01888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15353,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2150,,2616,3642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56645,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2156,,4442,7108,0,0,0,0,0,0,0,0.1783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73255,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2157,,2082,2290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2161,,4406,4378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32161,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2162,,4722,2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01405,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2163,,700,1822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2165,,1782,2957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30538,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2170,,13377,9995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2171,,3575,4361,0,0,0,0,0,0,0,0.78965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92112,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2172,,5903,1808,0,0,0,0,0,0,0,0.16212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95962,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2173,,5039,2298,0,0,0,0,0,0,0,0.43263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90513,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2185,,3894,4161,0,0,0,0,0,0,0,0.06805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34511,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2188,,4952,2970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15152,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2195,,5386,4289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58918,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2196,,4209,1396,0,0,0,0,0,0,0,0.14231,0,0,0,0,0,0.19363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7414,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2197,,3544,2274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2234,,3335,4218,0,0,0,0,0,0,0,0.08696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8504,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2235,,3214,4357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79642,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2244,,1366,7934,0,0,0,0,0,0,0,0.10761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23658,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2245,,3733,1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94719,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2254,,1785,1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27634,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2255,,2933,3542,0,0,0,0,0,0,0,0.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77132,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2256,,90,1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05556,0,0,0,0,0,0,0.41286,0,0.41948,0,0,0,0,0,0,0,0,0,0,0
TMR-2257,,82,680,0,0,0,0,0,0,0,0.02439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122,0,0,0,0,0,0,0,0,0,0,0,0.07317,0,0,0,0,0,0,0.86324,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2264,,113,4945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2265,,2167,2424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40347,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2266,,43,5351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02326,0,0,0,0,0,0,0.44123,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2267,,45,3641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08889,0,0,0,0,0,0,0.73112,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2271,,959,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61978,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2272,,128,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10938,0,0,0,0,0,0,0.8695,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2273,,365,2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09315,0,0,0,0,0,0,0.05637,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2274,,1122,2009,0,0,0,0,0,0,0,0.51961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02406,0,0,0,0,0,0,0.80687,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2275,,12,2292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16667,0,0,0,0,0,0,0.52138,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2276,,2534,2166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2279,,18,5226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31975,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2281,,4410,3342,0,0,0,0,0,0,0,0.08798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70467,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2282,,5353,5998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03618,0,0.08069,0,0,0,0,0,0,0,0,0,0,0
TMR-2283,,841,4013,0,0,0,0,0,0,0,0.08442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93197,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2284,,45,2518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02222,0,0,0.44444,0,0,0,0,0,0,0.80064,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2285,,20,5099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,0,0,0,0,0.84428,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2286,,141,3649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51357,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2289,,51,3943,0,0,0,0,0,0,0,0.01961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07843,0,0,0,0,0,0,0.26046,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2291,,21,3613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465,0,0.85165,0,0,0,0,0,0,0,0,0,0,0
TMR-2293,,1995,6093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2294,,3218,2499,0,0,0,0,0,0,0,0.56246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79952,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2295,,1143,1808,0,0,0,0,0,0,0,0.03325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01312,0,0,0,0,0,0,0.85841,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2296,,795,4832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89756,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2305,,3056,2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36917,0,0.01571,0,0,0,0,0,0,0,0,0,0,0
TMR-2306,,2439,2946,0,0,0,0,0,0,0,0.02378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78955,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2307,,2560,5167,0,0,0,0,0,0,0,0.01523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09638,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2308,,3397,2109,0,0,0,0,0,0,0,0.2461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5377,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2309,,2057,2648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07024,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2318,,3483,3354,0,0,0,0,0,0,0,0.05053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79696,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2319,,2970,7701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8408,0,0.02974,0,0,0,0,0,0,0,0,0,0,0
TMR-2327,,7160,4247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02308,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2333,,4556,2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2334,,2062,3368,0,0,0,0,0,0,0,0.18526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80493,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2338,,2589,3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37134,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2339,,4148,4167,0,0,0,0,0,0,0,0.1567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82913,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2345,,3708,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74151,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2346,,1709,1841,0,0,0,0,0,0,0,0.25453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84465,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2347,,4493,1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94704,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2348,,1070,2993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89776,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2349,,1806,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24403,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2350,,2296,4774,0,0,0,0,0,0,0,0.81925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91558,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2352,,4069,2141,0,0,0,0,0,0,0,0.25264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9631,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2355,,4061,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71373,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2359,,1270,4445,0,0,0,0,0,0,0,0,0,0,0,0,0.01339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01575,0,0.32733,0,0,0,0,0,0,0,0,0,0,0
TMR-2363,,1254,7702,0,0,0,0,0,0,0,0.73525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95819,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2371,,23,3380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70858,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2372,,2524,1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31388,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2373,,34,3904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2374,,6292,5342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2375,,2763,3104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01095,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2378,,3728,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22936,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2383,,2576,3119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17249,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2385,,2770,4594,0,0,0,0,0,0,0,0.71264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80257,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2386,,6899,3191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49953,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2387,,2787,2809,0,0,0,0,0,0,0,0.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94874,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2388,,5256,1256,0,0,0,0,0,0,0,0.01826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32564,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2389,,3826,5387,0,0,0,0,0,0,0,0.15656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78968,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2390,,3116,4791,0,0,0,0,0,0,0,0.08569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07514,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2391,,3451,3443,0,0,0,0,0,0,0,0.19791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8693,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2392,,2473,1514,0,0,0,0,0,0,0,0.70117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91546,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2393,,3463,4399,0,0,0,0,0,0,0,0.69622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90157,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2394,,4609,13110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09321,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2401,,1119,3130,0,0,0,0,0,0,0,0.39589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39936,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2402,,2701,1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81098,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2405,,2046,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04923,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2406,,5765,6009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2407,,3922,3770,0,0,0,0,0,0,0,0.42096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88647,0,0,0,0,0,0,0,0,0,0,0,0,0
